iIdx,jIdx,sim
19411,3372,0.001845
21691,16072,0.204082
21691,15450,0.190476
21691,14435,0.189189
21691,28202,0.187500
21691,19608,0.179487
21691,28229,0.178571
21691,10574,0.173913
21691,21897,0.171429
21691,26913,0.166667
21691,21749,0.162791
21691,17698,0.162162
21691,30627,0.162162
21691,22217,0.161290
21691,31151,0.161290
21691,14424,0.161290
21691,21757,0.159091
21691,20314,0.159091
21691,23971,0.157895
21691,21852,0.157895
21691,21762,0.157895
31136,31870,0.230769
31136,31132,0.214286
31136,31538,0.200000
31136,29120,0.200000
31136,25106,0.200000
31136,15453,0.129032
31136,9297,0.103448
31136,18756,0.096774
31136,8474,0.083333
31136,18642,0.083333
31136,17897,0.076923
31136,22857,0.073171
31136,12175,0.065217
31136,18071,0.062500
31136,8899,0.060000
31136,20171,0.054545
31136,18278,0.050000
31136,17548,0.048387
31136,5860,0.047619
31136,12656,0.042857
9419,30628,0.285714
9419,29921,0.200000
9419,31164,0.187500
9419,14224,0.166667
9419,32677,0.166667
9419,20085,0.166667
9419,14986,0.150000
9419,10667,0.150000
9419,21756,0.142857
9419,20282,0.136364
9419,21738,0.125000
9419,16081,0.120000
9419,21686,0.107143
9419,24276,0.096774
9419,19598,0.096774
9419,21687,0.090909
9419,21649,0.085714
9419,14023,0.078947
9419,19870,0.075000
9419,15061,0.071429
22310,666,0.004630
22310,4960,0.004267
22310,6190,0.004093
22310,9265,0.002402
22310,4200,0.002362
22310,3051,0.001947
22310,2727,0.001853
22310,4779,0.001783
22310,907,0.001715
22310,3686,0.001651
22310,5037,0.001572
22310,5720,0.001546
22310,2514,0.001544
22310,4572,0.001303
22310,788,0.001071
22310,647,0.001028
22310,800,0.001020
22310,810,0.001006
22310,2462,0.000936
22310,618,0.000912
2267,2948,0.095375
2267,3228,0.094766
2267,4076,0.092832
2267,2311,0.091375
2267,2229,0.090258
2267,2224,0.090153
2267,2445,0.089194
2267,3279,0.085236
2267,4141,0.083708
2267,4439,0.083494
2267,3223,0.081859
2267,1434,0.081823
2267,3296,0.081432
2267,2347,0.081343
2267,4384,0.081334
2267,2941,0.081153
2267,1366,0.080474
2267,1435,0.080052
2267,3465,0.080049
2267,1213,0.079813
22592,28787,0.125000
22592,27720,0.093750
22592,16900,0.055556
22592,13894,0.037037
22592,5183,0.031915
22592,10808,0.030303
22592,20105,0.029126
22592,10840,0.029126
22592,3511,0.028571
22592,13783,0.028369
22592,16537,0.026087
22592,19245,0.025862
22592,9334,0.023077
22592,8235,0.020690
22592,15091,0.020690
22592,13768,0.018634
22592,1992,0.017442
22592,16540,0.017442
22592,15892,0.015957
22592,3706,0.013761
13982,9404,0.160494
13982,12919,0.147287
13982,9812,0.134021
13982,9424,0.127660
13982,12614,0.125000
13982,17340,0.116505
13982,20400,0.115789
13982,22571,0.115385
13982,20853,0.114286
13982,10664,0.112500
13982,26102,0.112069
13982,30627,0.109375
13982,14868,0.107692
13982,14877,0.105263
13982,9344,0.104265
13982,25730,0.103448
13982,26364,0.103448
13982,16585,0.101124
13982,18059,0.099099
13982,6504,0.098160
228,218,0.199314
228,437,0.161455
228,1225,0.157186
228,3892,0.146579
228,3530,0.145877
228,2729,0.145864
228,510,0.142417
228,447,0.141039
228,460,0.140118
228,1673,0.139746
228,2365,0.138456
228,1650,0.137858
228,469,0.137153
228,4243,0.131310
228,1599,0.131256
228,3500,0.130914
228,2986,0.128482
228,2359,0.127529
228,389,0.124859
228,379,0.123319
19093,20542,0.208333
19093,32181,0.200000
19093,19055,0.194030
19093,19113,0.189655
19093,27342,0.189189
19093,18162,0.184211
19093,26368,0.183673
19093,26380,0.180000
19093,9417,0.176471
19093,12182,0.169231
19093,18082,0.166667
19093,22665,0.166667
19093,28544,0.166667
19093,18067,0.163043
19093,29919,0.162162
19093,19108,0.160000
19093,20460,0.159091
19093,28172,0.157895
19093,25882,0.153846
19093,12201,0.151515
11818,29108,0.126316
11818,13991,0.120000
11818,21847,0.112500
11818,7279,0.101796
11818,15038,0.101695
11818,14868,0.100000
11818,14896,0.100000
11818,16355,0.097345
11818,19547,0.096970
11818,24328,0.096386
11818,14693,0.096154
11818,18690,0.095238
11818,9374,0.094203
11818,26557,0.094118
11818,17309,0.093220
11818,14762,0.092715
11818,9437,0.091954
11818,12706,0.091429
11818,11893,0.090909
11818,19999,0.090000
17870,17890,0.413793
17870,17898,0.285714
17870,17899,0.281250
17870,17903,0.275862
17870,24123,0.269231
17870,23329,0.250000
17870,23332,0.238095
17870,17850,0.222222
17870,17888,0.217391
17870,23302,0.210526
17870,15141,0.200000
17870,17807,0.200000
17870,17934,0.190476
17870,17819,0.185185
17870,17937,0.181818
17870,17810,0.180328
17870,5662,0.166667
17870,17780,0.166667
17870,17817,0.166667
17870,17860,0.162791
14062,24111,0.187500
14062,17997,0.040541
14062,11539,0.035294
14062,9147,0.034483
14062,15797,0.028571
14062,17541,0.020134
14062,12891,0.019108
14062,8097,0.018072
14062,8233,0.017544
14062,8202,0.017341
14062,7070,0.015152
14062,12413,0.014778
14062,12696,0.014706
14062,5116,0.014493
14062,5853,0.012552
14062,18719,0.012397
14062,11188,0.009740
14062,3707,0.007421
14062,5080,0.007282
14062,12351,0.006211
23126,21022,0.230769
23126,26538,0.150000
23126,28309,0.107143
23126,15035,0.107143
23126,13743,0.103448
23126,24930,0.103448
23126,22944,0.103448
23126,25589,0.096774
23126,14626,0.085714
23126,15238,0.081081
23126,21979,0.076923
23126,17974,0.075000
23126,17402,0.065217
23126,10944,0.061538
23126,25639,0.059701
23126,23823,0.055556
23126,17194,0.055556
23126,12654,0.054545
23126,14793,0.053571
23126,14821,0.051724
19458,19460,0.166667
19458,28009,0.157895
19458,19455,0.142857
19458,12999,0.068182
19458,12586,0.047619
19458,7445,0.037975
19458,9619,0.025641
19458,12046,0.025424
19458,11237,0.025000
19458,11836,0.018018
19458,17489,0.017544
19458,13220,0.017167
19458,677,0.016216
19458,6657,0.015326
19458,13415,0.014151
19458,6086,0.012397
19458,6318,0.010274
19458,6180,0.009653
19458,8443,0.008929
19458,11254,0.007874
11219,6336,0.072658
11219,1275,0.068522
11219,7284,0.065891
11219,7285,0.065625
11219,11078,0.064877
11219,7000,0.063596
11219,6389,0.061224
11219,18031,0.059925
11219,2913,0.059863
11219,8798,0.058601
11219,18035,0.056478
11219,1272,0.054381
11219,3855,0.053191
11219,5505,0.052373
11219,7294,0.051685
11219,12373,0.050201
11219,6403,0.049861
11219,2653,0.049640
11219,4371,0.049594
11219,6532,0.049180
18082,27342,0.280000
18082,32181,0.250000
18082,20542,0.243243
18082,18162,0.222222
18082,26420,0.193548
18082,29919,0.192308
18082,22665,0.189189
18082,18584,0.187500
18082,30161,0.187500
18082,28172,0.185185
18082,25883,0.185185
18082,20554,0.181818
18082,27359,0.173913
18082,18598,0.172414
18082,18557,0.170732
18082,20297,0.169811
18082,28524,0.166667
18082,16844,0.166667
18082,19093,0.166667
18082,12226,0.166667
25727,14849,0.111111
25727,25133,0.100000
25727,12354,0.094340
25727,29008,0.083333
25727,28226,0.081633
25727,21111,0.078947
25727,16165,0.076190
25727,19957,0.073171
25727,16623,0.069767
25727,22431,0.069767
25727,16058,0.068966
25727,14968,0.063492
25727,16207,0.062500
25727,13823,0.062500
25727,21706,0.061224
25727,22357,0.060000
25727,10133,0.058140
25727,14738,0.057971
25727,19318,0.057692
25727,19262,0.056604
24050,18174,0.157895
24050,8070,0.148148
24050,21123,0.125000
24050,26952,0.125000
24050,28511,0.125000
24050,23511,0.115385
24050,28131,0.114286
24050,29067,0.111111
24050,23950,0.111111
24050,23948,0.103448
24050,12781,0.097561
24050,13610,0.090909
24050,8084,0.088889
24050,6151,0.088235
24050,20994,0.085714
24050,21122,0.083333
24050,26375,0.083333
24050,7980,0.083333
24050,8039,0.081633
24050,9743,0.081081
15217,10992,0.092251
15217,917,0.086957
15217,13110,0.073604
15217,6709,0.071238
15217,11005,0.066398
15217,12513,0.065882
15217,5906,0.065527
15217,11647,0.065347
15217,9488,0.064257
15217,11001,0.063877
15217,20429,0.062802
15217,7647,0.062735
15217,12512,0.062640
15217,5904,0.062402
15217,10978,0.062271
15217,11003,0.060976
15217,20241,0.060606
15217,13907,0.060403
15217,14631,0.058824
15217,20532,0.057269
18613,24062,0.214286
18613,12305,0.081081
18613,16424,0.047619
18613,16373,0.034483
18613,13905,0.031915
18613,11661,0.030303
18613,9334,0.023622
18613,16147,0.023077
18613,8313,0.022901
18613,12891,0.019737
18613,8202,0.017857
18613,12333,0.017751
18613,5912,0.017442
18613,6032,0.014151
18613,5702,0.014151
18613,14631,0.013636
18613,13650,0.012821
18613,12512,0.012658
18613,7670,0.012245
18613,9725,0.011905
31881,31071,0.375000
31881,23579,0.375000
31881,24847,0.333333
31881,25234,0.333333
31881,25272,0.333333
31881,22385,0.300000
31881,25263,0.300000
31881,32445,0.272727
31881,27758,0.272727
31881,31994,0.272727
31881,30489,0.250000
31881,23618,0.230769
31881,25242,0.230769
31881,31017,0.230769
31881,25253,0.230769
31881,31188,0.230769
31881,21033,0.230769
31881,25190,0.230769
31881,15576,0.214286
31881,17609,0.214286
12390,3923,0.112644
12390,6299,0.111437
12390,16216,0.105740
12390,6808,0.100746
12390,10557,0.097923
12390,18738,0.097315
12390,12394,0.094156
12390,19043,0.093878
12390,10154,0.093496
12390,9528,0.093199
12390,10501,0.090301
12390,15944,0.089965
12390,9685,0.089701
12390,10449,0.089147
12390,10403,0.087912
12390,6642,0.087719
12390,10224,0.086817
12390,13477,0.086331
12390,10760,0.085799
12390,10515,0.084362
10326,13865,0.058296
10326,9608,0.052500
10326,9257,0.051195
10326,18045,0.049724
10326,5820,0.049046
10326,11507,0.047619
10326,15417,0.046440
10326,17252,0.044693
10326,6123,0.041667
10326,8798,0.041565
10326,13911,0.041475
10326,11060,0.040134
10326,14253,0.040000
10326,9508,0.039604
10326,6685,0.039474
10326,10064,0.038760
10326,16171,0.038462
10326,3445,0.038339
10326,10378,0.038339
10326,11421,0.037915
18552,23031,0.120000
18552,21434,0.119048
18552,23822,0.106383
18552,30336,0.100000
18552,21695,0.085714
18552,19995,0.085714
18552,30658,0.085714
18552,18556,0.076923
18552,21053,0.071429
18552,17340,0.064103
18552,14313,0.062500
18552,14023,0.058824
18552,20442,0.057692
18552,9752,0.055556
18552,28845,0.054545
18552,8571,0.054545
18552,9404,0.050847
18552,17700,0.050847
18552,14002,0.049180
18552,12182,0.048387
2359,371,0.313757
2359,41,0.301062
2359,2448,0.262203
2359,1551,0.241134
2359,1641,0.240934
2359,437,0.239722
2359,442,0.230530
2359,1225,0.217162
2359,1365,0.214433
2359,526,0.205805
2359,1728,0.202340
2359,29,0.199809
2359,208,0.198060
2359,1700,0.195449
2359,344,0.195328
2359,3489,0.195001
2359,379,0.194523
2359,411,0.193889
2359,292,0.193551
2359,1661,0.193314
8041,5118,0.155184
8041,5077,0.144479
8041,6945,0.139384
8041,7046,0.135914
8041,3315,0.132475
8041,5107,0.130293
8041,8133,0.129736
8041,4960,0.127858
8041,5038,0.127069
8041,5068,0.126984
8041,8157,0.125461
8041,1814,0.123972
8041,4988,0.116930
8041,3662,0.111897
8041,4957,0.111607
8041,3992,0.111317
8041,5595,0.109959
8041,8046,0.109670
8041,5000,0.109050
8041,5089,0.108359
10794,31194,0.285714
10794,10668,0.266667
10794,31181,0.266667
10794,26294,0.266667
10794,31201,0.250000
10794,31174,0.235294
10794,27780,0.235294
10794,10588,0.230769
10794,14424,0.222222
10794,19720,0.210526
10794,17698,0.208333
10794,10657,0.208333
10794,31185,0.200000
10794,31205,0.200000
10794,31229,0.200000
10794,22777,0.200000
10794,25330,0.200000
10794,32454,0.200000
10794,31235,0.200000
10794,24062,0.200000
12269,18559,0.169811
12269,27356,0.166667
12269,27034,0.160000
12269,18183,0.157895
12269,20995,0.142857
12269,29664,0.142857
12269,28585,0.142857
12269,12254,0.140000
12269,18584,0.139535
12269,26129,0.139535
12269,21233,0.138889
12269,12201,0.136364
12269,19183,0.136364
12269,28583,0.135135
12269,29956,0.135135
12269,20582,0.135135
12269,18557,0.134615
12269,21122,0.133333
12269,26430,0.131579
12269,12213,0.126984
6967,14871,0.133333
6967,3840,0.110727
6967,12616,0.108000
6967,10553,0.106667
6967,9217,0.106667
6967,14924,0.103448
6967,2647,0.101533
6967,10495,0.097493
6967,14824,0.097297
6967,14827,0.095436
6967,14762,0.093750
6967,10505,0.093750
6967,14286,0.092920
6967,14977,0.089655
6967,9109,0.089606
6967,10416,0.088235
6967,14693,0.086580
6967,14873,0.086124
6967,10551,0.084821
6967,8741,0.084507
10611,3098,0.163636
10611,6808,0.163265
10611,6780,0.158940
10611,17695,0.155556
10611,10644,0.153846
10611,10574,0.152381
10611,14158,0.142857
10611,19607,0.138614
10611,10449,0.137681
10611,9892,0.136691
10611,19642,0.135802
10611,12395,0.129496
10611,11244,0.129032
10611,19056,0.129032
10611,16072,0.125000
10611,21746,0.123711
10611,19612,0.123457
10611,17698,0.121622
10611,12391,0.120773
10611,17344,0.118280
15934,32181,0.176471
15934,16023,0.176471
15934,29919,0.171429
15934,28172,0.166667
15934,18162,0.162162
15934,12226,0.153846
15934,16422,0.147059
15934,22574,0.142857
15934,15948,0.142857
15934,22585,0.136364
15934,14176,0.131579
15934,17321,0.130435
15934,18598,0.128205
15934,28975,0.127660
15934,19711,0.125000
15934,22665,0.125000
15934,20542,0.120000
15934,29923,0.117647
15934,26449,0.117647
15934,22584,0.117647
6911,6899,0.115385
6911,6732,0.028037
6911,12774,0.017442
6911,6884,0.013514
6911,8431,0.012766
6911,1981,0.007177
6911,5546,0.007009
6911,6209,0.006024
6911,6141,0.004894
6911,38,0.003271
6911,3616,0.002901
6911,5626,0.002620
6911,6483,0.002477
6911,402,0.002304
6911,3336,0.002278
6911,4641,0.002221
6911,3327,0.001997
6911,564,0.001926
6911,3372,0.001846
6911,2556,0.001827
11187,15135,0.250000
11187,17810,0.214953
11187,17777,0.210526
11187,12803,0.206612
11187,10213,0.192857
11187,17730,0.180180
11187,10214,0.164948
11187,17817,0.162791
11187,17783,0.160714
11187,17729,0.158416
11187,11788,0.157025
11187,15137,0.156425
11187,5961,0.154545
11187,13132,0.152174
11187,15141,0.149425
11187,17770,0.142857
11187,17811,0.141176
11187,23277,0.135417
11187,15130,0.134409
11187,15144,0.133333
8496,8679,0.255814
8496,8634,0.255319
8496,8501,0.250000
8496,8718,0.250000
8496,8576,0.250000
8496,8624,0.244444
8496,8661,0.243902
8496,8669,0.239130
8496,8651,0.239130
8496,5185,0.232877
8496,8554,0.232558
8496,8681,0.229167
8496,8591,0.227273
8496,8674,0.225000
8496,8483,0.225000
8496,8713,0.225000
8496,8611,0.225000
8496,8601,0.225000
8496,8633,0.225000
8496,8671,0.225000
25580,26749,0.363636
25580,26762,0.333333
25580,26683,0.333333
25580,23689,0.333333
25580,26597,0.333333
25580,21891,0.307692
25580,26733,0.300000
25580,26499,0.300000
25580,26751,0.285714
25580,26664,0.285714
25580,26724,0.272727
25580,26676,0.272727
25580,26710,0.272727
25580,26701,0.272727
25580,26299,0.266667
25580,26682,0.250000
25580,26700,0.250000
25580,25055,0.250000
25580,26635,0.250000
25580,19986,0.235294
11188,3593,0.135463
11188,8202,0.125908
11188,8174,0.119938
11188,13783,0.117949
11188,3382,0.111880
11188,8046,0.109091
11188,5116,0.106430
11188,5135,0.105008
11188,6594,0.104712
11188,5591,0.100939
11188,4688,0.097328
11188,11543,0.092664
11188,6948,0.091304
11188,8230,0.090909
11188,8128,0.089770
11188,3014,0.088785
11188,7916,0.088548
11188,5587,0.087479
11188,2032,0.087379
11188,5556,0.086164
9190,2372,0.105598
9190,9117,0.104603
9190,6081,0.099115
9190,2878,0.097039
9190,5742,0.095541
9190,9200,0.095128
9190,10430,0.093946
9190,11901,0.091811
9190,14924,0.091787
9190,6629,0.090308
9190,5803,0.089936
9190,12546,0.089783
9190,7156,0.089674
9190,14382,0.088608
9190,10241,0.086621
9190,14934,0.084932
9190,14977,0.084746
9190,15699,0.084507
9190,11821,0.084428
9190,8741,0.083942
73,965,0.480107
73,0,0.397442
73,81,0.378304
73,83,0.373954
73,1045,0.343470
73,1005,0.340387
73,1103,0.336542
73,264,0.332023
73,1010,0.324902
73,1132,0.323840
73,251,0.317071
73,947,0.289924
73,109,0.277907
73,968,0.270235
73,842,0.261523
73,840,0.260618
73,141,0.255442
73,958,0.247953
73,920,0.240778
73,159,0.230731
32499,32469,0.428571
32499,32410,0.428571
32499,21832,0.333333
32499,32254,0.272727
32499,21880,0.250000
32499,21800,0.250000
32499,25027,0.230769
32499,21767,0.230769
32499,26299,0.214286
32499,21849,0.214286
32499,25015,0.214286
32499,24205,0.200000
32499,26366,0.187500
32499,21780,0.181818
32499,27385,0.166667
32499,17698,0.166667
32499,10637,0.157895
32499,21649,0.137931
32499,21519,0.136364
32499,22099,0.136364
13050,14748,0.155235
13050,10024,0.112628
13050,10005,0.106250
13050,4592,0.085125
13050,6400,0.074534
13050,10378,0.068783
13050,14738,0.066964
13050,2368,0.066879
13050,9039,0.065728
13050,7720,0.060172
13050,5843,0.060029
13050,15783,0.059091
13050,13069,0.058468
13050,14285,0.057554
13050,10393,0.057522
13050,12706,0.054237
13050,13180,0.054140
13050,2107,0.053726
13050,10043,0.052277
13050,5408,0.051661
25952,15067,0.448276
25952,21319,0.358974
25952,21326,0.275862
25952,18443,0.216667
25952,13437,0.142857
25952,29077,0.125000
25952,19460,0.115385
25952,22673,0.107143
25952,12604,0.103448
25952,19461,0.096774
25952,14323,0.093750
25952,22536,0.088235
25952,18570,0.078947
25952,20160,0.066667
25952,22537,0.063830
25952,18873,0.058824
25952,9619,0.057851
25952,12999,0.057692
25952,13064,0.055556
25952,15363,0.054545
20228,29624,0.375000
20228,19856,0.214286
20228,9911,0.017241
20228,5755,0.008658
20228,5139,0.007463
20228,7323,0.007444
20228,6041,0.005263
20228,3486,0.004932
20228,7046,0.004739
20228,5067,0.004418
20228,6705,0.004121
20228,6439,0.004054
20228,6979,0.003012
20228,3027,0.002997
20228,5933,0.002876
20228,3662,0.002727
20228,4724,0.002560
20228,5040,0.002477
20228,1912,0.002191
20228,3549,0.002147
1650,218,0.150904
1650,539,0.145342
1650,510,0.145217
1650,228,0.137858
1650,3506,0.135403
1650,521,0.133985
1650,469,0.128284
1650,528,0.128228
1650,459,0.127633
1650,529,0.126888
1650,868,0.126123
1650,246,0.125145
1650,1641,0.124632
1650,2986,0.122492
1650,1610,0.122064
1650,3892,0.121074
1650,2463,0.120706
1650,5780,0.119587
1650,239,0.118242
1650,2991,0.118142
20212,12035,0.050847
20212,7094,0.002710
20212,4779,0.001777
20212,1740,0.001557
20212,3462,0.001401
20212,2504,0.001337
20212,6980,0.001329
20212,619,0.001256
20212,2809,0.001179
20212,1861,0.001096
20212,367,0.001016
20212,5204,0.000999
20212,6119,0.000853
20212,3629,0.000848
20212,3039,0.000831
20212,469,0.000804
20212,566,0.000797
20212,1708,0.000786
20212,604,0.000769
20212,857,0.000745
1473,2448,0.196495
1473,1519,0.168870
1473,3489,0.167150
1473,1358,0.165187
1473,1365,0.165153
1473,1493,0.164468
1473,2201,0.157725
1473,1416,0.146256
1473,1551,0.146182
1473,2279,0.144917
1473,2658,0.144263
1473,1222,0.141186
1473,2359,0.137315
1473,3229,0.135576
1473,1841,0.134700
1473,379,0.133799
1473,371,0.132854
1473,2176,0.132387
1473,1347,0.131011
1473,4243,0.129018
21735,21686,0.236842
21735,23617,0.225806
21735,19642,0.214286
21735,21754,0.210526
21735,21850,0.205882
21735,24253,0.200000
21735,21800,0.200000
21735,19693,0.200000
21735,30627,0.200000
21735,17699,0.196721
21735,26496,0.193548
21735,26497,0.193548
21735,22396,0.189189
21735,21847,0.189189
21735,25015,0.187500
21735,25887,0.187500
21735,21849,0.187500
21735,26499,0.185185
21735,16105,0.185185
21735,19735,0.179487
16151,6032,0.182879
16151,16147,0.180851
16151,18532,0.161074
16151,9814,0.151261
16151,16049,0.142857
16151,11996,0.138577
16151,12020,0.136126
16151,12500,0.133333
16151,13389,0.130769
16151,16048,0.128492
16151,14699,0.128079
16151,11875,0.127586
16151,13911,0.123656
16151,9377,0.118812
16151,15925,0.118519
16151,18059,0.117241
16151,9742,0.117188
16151,9725,0.116883
16151,18376,0.114286
16151,20494,0.112676
